pr,"	Year", Month, Country
18.4108,1947,12,AFG
17.8357,1948,1,AFG
30.7509,1948,2,AFG
52.877,1948,3,AFG
50.764,1948,4,AFG
8.51093,1948,5,AFG
7.47625,1948,6,AFG
5.32899,1948,7,AFG
6.08228,1948,8,AFG
2.93758,1948,9,AFG
6.67695,1948,10,AFG
5.49292,1948,11,AFG
56.1845,1948,12,AFG
39.3417,1949,1,AFG
34.2233,1949,2,AFG
75.8317,1949,3,AFG
34.418,1949,4,AFG
13.604,1949,5,AFG
14.309,1949,6,AFG
3.80896,1949,7,AFG
6.05793,1949,8,AFG
2.98352,1949,9,AFG
2.84021,1949,10,AFG
6.22528,1949,11,AFG
27.5506,1949,12,AFG
80.6324,1950,1,AFG
31.2568,1950,2,AFG
41.8573,1950,3,AFG
36.7979,1950,4,AFG
26.7515,1950,5,AFG
2.98797,1950,6,AFG
8.83865,1950,7,AFG
6.25317,1950,8,AFG
1.20071,1950,9,AFG
3.77598,1950,10,AFG
15.0156,1950,11,AFG
5.24961,1950,12,AFG
32.3634,1951,1,AFG
60.05,1951,2,AFG
69.0526,1951,3,AFG
32.0512,1951,4,AFG
57.2271,1951,5,AFG
2.00574,1951,6,AFG
4.37851,1951,7,AFG
5.42229,1951,8,AFG
0.92744,1951,9,AFG
18.9548,1951,10,AFG
9.67992,1951,11,AFG
24.475,1951,12,AFG
46.9465,1952,1,AFG
74.6985,1952,2,AFG
48.2929,1952,3,AFG
37.8732,1952,4,AFG
20.272,1952,5,AFG
5.28654,1952,6,AFG
7.08975,1952,7,AFG
3.74492,1952,8,AFG
1.96064,1952,9,AFG
1.41728,1952,10,AFG
5.3859,1952,11,AFG
29.5734,1952,12,AFG
30.974,1953,1,AFG
64.6278,1953,2,AFG
49.5744,1953,3,AFG
33.6891,1953,4,AFG
33.8213,1953,5,AFG
13.0071,1953,6,AFG
7.17389,1953,7,AFG
7.27676,1953,8,AFG
3.82426,1953,9,AFG
14.1823,1953,10,AFG
18.7149,1953,11,AFG
