pr,"	Year", Month, Country, ISO3, ISO2
321.972,1919,12,TUV,,
349.43,1920,1,TUV,,
294.336,1920,2,TUV,,
296.537,1920,3,TUV,,
236.427,1920,4,TUV,,
216.812,1920,5,TUV,,
189.523,1920,6,TUV,,
224.549,1920,7,TUV,,
217.959,1920,8,TUV,,
185.433,1920,9,TUV,,
208.158,1920,10,TUV,,
250.069,1920,11,TUV,,
321.972,1920,12,TUV,,
349.43,1921,1,TUV,,
294.336,1921,2,TUV,,
296.537,1921,3,TUV,,
236.427,1921,4,TUV,,
216.812,1921,5,TUV,,
189.523,1921,6,TUV,,
224.549,1921,7,TUV,,
217.959,1921,8,TUV,,
185.433,1921,9,TUV,,
208.158,1921,10,TUV,,
250.069,1921,11,TUV,,
321.972,1921,12,TUV,,
349.43,1922,1,TUV,,
294.336,1922,2,TUV,,
296.537,1922,3,TUV,,
236.427,1922,4,TUV,,
216.812,1922,5,TUV,,
189.523,1922,6,TUV,,
224.549,1922,7,TUV,,
217.959,1922,8,TUV,,
185.433,1922,9,TUV,,
208.158,1922,10,TUV,,
250.069,1922,11,TUV,,
321.972,1922,12,TUV,,
349.43,1923,1,TUV,,
294.336,1923,2,TUV,,
296.537,1923,3,TUV,,
236.427,1923,4,TUV,,
216.812,1923,5,TUV,,
189.523,1923,6,TUV,,
224.549,1923,7,TUV,,
217.959,1923,8,TUV,,
185.433,1923,9,TUV,,
208.158,1923,10,TUV,,
250.069,1923,11,TUV,,
321.972,1923,12,TUV,,
349.43,1924,1,TUV,,
294.336,1924,2,TUV,,
296.537,1924,3,TUV,,
236.427,1924,4,TUV,,
216.812,1924,5,TUV,,
189.523,1924,6,TUV,,
224.549,1924,7,TUV,,
217.959,1924,8,TUV,,
185.433,1924,9,TUV,,
208.158,1924,10,TUV,,
250.069,1924,11,TUV,,
321.972,1924,12,TUV,,
349.43,1925,1,TUV,,
294.336,1925,2,TUV,,
296.537,1925,3,TUV,,
236.427,1925,4,TUV,,
216.812,1925,5,TUV,,
189.523,1925,6,TUV,,
224.549,1925,7,TUV,,
217.959,1925,8,TUV,,
185.433,1925,9,TUV,,
208.158,1925,10,TUV,,
250.069,1925,11,TUV,,
321.972,1925,12,TUV,,
349.43,1926,1,TUV,,
294.336,1926,2,TUV,,
296.537,1926,3,TUV,,
236.427,1926,4,TUV,,
216.812,1926,5,TUV,,
189.523,1926,6,TUV,,
224.549,1926,7,TUV,,
217.959,1926,8,TUV,,
185.433,1926,9,TUV,,
208.158,1926,10,TUV,,
250.069,1926,11,TUV,,
321.972,1926,12,TUV,,
349.43,1927,1,TUV,,
294.336,1927,2,TUV,,
296.537,1927,3,TUV,,
236.427,1927,4,TUV,,
216.812,1927,5,TUV,,
189.523,1927,6,TUV,,
193.637,1927,7,TUV,,
225.198,1927,8,TUV,,
214.107,1927,9,TUV,,
227.126,1927,10,TUV,,
273.299,1927,11,TUV,,
288.325,1927,12,TUV,,
352.3,1928,1,TUV,,
285.997,1928,2,TUV,,
276.205,1928,3,TUV,,
246.521,1928,4,TUV,,
228.187,1928,5,TUV,,
184.868,1928,6,TUV,,
271.371,1928,7,TUV,,
214.457,1928,8,TUV,,
168.129,1928,9,TUV,,
210.84,1928,10,TUV,,
259.367,1928,11,TUV,,
288.91,1928,12,TUV,,
336.92,1929,1,TUV,,
276.185,1929,2,TUV,,
288.988,1929,3,TUV,,
212.54,1929,4,TUV,,
187.032,1929,5,TUV,,
216.476,1929,6,TUV,,
199.346,1929,7,TUV,,
231.264,1929,8,TUV,,
228.046,1929,9,TUV,,
205.389,1929,10,TUV,,
255.928,1929,11,TUV,,
335.389,1929,12,TUV,,
324.812,1930,1,TUV,,
304.375,1930,2,TUV,,
279.131,1930,3,TUV,,
222.576,1930,4,TUV,,
205.017,1930,5,TUV,,
226.854,1930,6,TUV,,
224.549,1930,7,TUV,,
217.959,1930,8,TUV,,
185.433,1930,9,TUV,,
208.158,1930,10,TUV,,
250.069,1930,11,TUV,,
321.972,1930,12,TUV,,
349.43,1931,1,TUV,,
294.336,1931,2,TUV,,
296.537,1931,3,TUV,,
236.427,1931,4,TUV,,
216.812,1931,5,TUV,,
189.523,1931,6,TUV,,
272.368,1931,7,TUV,,
224.438,1931,8,TUV,,
185.433,1931,9,TUV,,
256.772,1931,10,TUV,,
226.819,1931,11,TUV,,
300.552,1931,12,TUV,,
368.774,1932,1,TUV,,
301.371,1932,2,TUV,,
283.512,1932,3,TUV,,
252.879,1932,4,TUV,,
193.075,1932,5,TUV,,
157.347,1932,6,TUV,,
176.511,1932,7,TUV,,
146.86,1932,8,TUV,,
163.395,1932,9,TUV,,
172.744,1932,10,TUV,,
207.797,1932,11,TUV,,
221.323,1932,12,TUV,,
307.657,1933,1,TUV,,
245.195,1933,2,TUV,,
226.536,1933,3,TUV,,
192.122,1933,4,TUV,,
175.148,1933,5,TUV,,
145.486,1933,6,TUV,,
187.091,1933,7,TUV,,
202.283,1933,8,TUV,,
171.845,1933,9,TUV,,
190.564,1933,10,TUV,,
211.257,1933,11,TUV,,
270.414,1933,12,TUV,,
263.25,1934,1,TUV,,
210.007,1934,2,TUV,,
267.15,1934,3,TUV,,
178.358,1934,4,TUV,,
188.378,1934,5,TUV,,
181.7,1934,6,TUV,,
157.183,1934,7,TUV,,
210.284,1934,8,TUV,,
188.773,1934,9,TUV,,
191.519,1934,10,TUV,,
189.943,1934,11,TUV,,
305.914,1934,12,TUV,,
370.889,1935,1,TUV,,
312.256,1935,2,TUV,,
220.455,1935,3,TUV,,
195.638,1935,4,TUV,,
187.185,1935,5,TUV,,
202.646,1935,6,TUV,,
162.86,1935,7,TUV,,
185.092,1935,8,TUV,,
129.107,1935,9,TUV,,
190.073,1935,10,TUV,,
206.514,1935,11,TUV,,
282.625,1935,12,TUV,,
339.887,1936,1,TUV,,
292.871,1936,2,TUV,,
272.099,1936,3,TUV,,
212.618,1936,4,TUV,,
187.088,1936,5,TUV,,
213.371,1936,6,TUV,,
235.874,1936,7,TUV,,
190.309,1936,8,TUV,,
227.293,1936,9,TUV,,
207.622,1936,10,TUV,,
254.896,1936,11,TUV,,
319.509,1936,12,TUV,,
382.04,1937,1,TUV,,
377.639,1937,2,TUV,,
286.044,1937,3,TUV,,
199.983,1937,4,TUV,,
182.893,1937,5,TUV,,
190.364,1937,6,TUV,,
231.076,1937,7,TUV,,
174.703,1937,8,TUV,,
174.006,1937,9,TUV,,
171.495,1937,10,TUV,,
222.98,1937,11,TUV,,
286.489,1937,12,TUV,,
352.39,1938,1,TUV,,
266.25,1938,2,TUV,,
248.98,1938,3,TUV,,
212.129,1938,4,TUV,,
188.444,1938,5,TUV,,
147.185,1938,6,TUV,,
187.583,1938,7,TUV,,
182.133,1938,8,TUV,,
173.701,1938,9,TUV,,
178.991,1938,10,TUV,,
342.85,1938,11,TUV,,
375.066,1938,12,TUV,,
378.012,1939,1,TUV,,
294.336,1939,2,TUV,,
287.839,1939,3,TUV,,
315.198,1939,4,TUV,,
208.623,1939,5,TUV,,
236.394,1939,6,TUV,,
226.805,1939,7,TUV,,
189.566,1939,8,TUV,,
178.772,1939,9,TUV,,
199.986,1939,10,TUV,,
240.745,1939,11,TUV,,
310.611,1939,12,TUV,,
324.199,1940,1,TUV,,
311.928,1940,2,TUV,,
325.128,1940,3,TUV,,
263.857,1940,4,TUV,,
210.516,1940,5,TUV,,
259.444,1940,6,TUV,,
224.549,1940,7,TUV,,
205.556,1940,8,TUV,,
185.433,1940,9,TUV,,
244.821,1940,10,TUV,,
331.573,1940,11,TUV,,
375.436,1940,12,TUV,,
301.514,1941,1,TUV,,
334.087,1941,2,TUV,,
246.12,1941,3,TUV,,
261.538,1941,4,TUV,,
222.398,1941,5,TUV,,
171.199,1941,6,TUV,,
304.942,1941,7,TUV,,
239.756,1941,8,TUV,,
175.063,1941,9,TUV,,
189.895,1941,10,TUV,,
216.266,1941,11,TUV,,
288.86,1941,12,TUV,,
368.564,1942,1,TUV,,
315.651,1942,2,TUV,,
252.707,1942,3,TUV,,
207.991,1942,4,TUV,,
241.302,1942,5,TUV,,
206.462,1942,6,TUV,,
235.697,1942,7,TUV,,
248.009,1942,8,TUV,,
189.106,1942,9,TUV,,
219.988,1942,10,TUV,,
241.926,1942,11,TUV,,
331.618,1942,12,TUV,,
378.012,1943,1,TUV,,
278.155,1943,2,TUV,,
303.851,1943,3,TUV,,
241.837,1943,4,TUV,,
184.981,1943,5,TUV,,
222.83,1943,6,TUV,,
194.801,1943,7,TUV,,
187.804,1943,8,TUV,,
153.78,1943,9,TUV,,
198.016,1943,10,TUV,,
234.855,1943,11,TUV,,
393.006,1943,12,TUV,,
391.072,1944,1,TUV,,
301.204,1944,2,TUV,,
306.121,1944,3,TUV,,
234.134,1944,4,TUV,,
206.976,1944,5,TUV,,
182.613,1944,6,TUV,,
275.404,1944,7,TUV,,
221.863,1944,8,TUV,,
197.258,1944,9,TUV,,
240.97,1944,10,TUV,,
268.537,1944,11,TUV,,
322.147,1944,12,TUV,,
368.774,1945,1,TUV,,
277.666,1945,2,TUV,,
316.002,1945,3,TUV,,
267.096,1945,4,TUV,,
237.508,1945,5,TUV,,
171.996,1945,6,TUV,,
196.877,1945,7,TUV,,
196.068,1945,8,TUV,,
166.962,1945,9,TUV,,
177.887,1945,10,TUV,,
251.149,1945,11,TUV,,
296.563,1945,12,TUV,,
277.558,1946,1,TUV,,
271.983,1946,2,TUV,,
291.099,1946,3,TUV,,
271.298,1946,4,TUV,,
246.111,1946,5,TUV,,
221.705,1946,6,TUV,,
288.273,1946,7,TUV,,
226.764,1946,8,TUV,,
143.918,1946,9,TUV,,
212.313,1946,10,TUV,,
238.926,1946,11,TUV,,
344.674,1946,12,TUV,,
447.406,1947,1,TUV,,
237.622,1947,2,TUV,,
239.203,1947,3,TUV,,
150.572,1947,4,TUV,,
182.629,1947,5,TUV,,
149.386,1947,6,TUV,,
120.252,1947,7,TUV,,
120.193,1947,8,TUV,,
218.502,1947,9,TUV,,
216.363,1947,10,TUV,,
250.607,1947,11,TUV,,
232.128,1947,12,TUV,,
490.915,1948,1,TUV,,
415.158,1948,2,TUV,,
277.711,1948,3,TUV,,
272.369,1948,4,TUV,,
170.681,1948,5,TUV,,
261.467,1948,6,TUV,,
348.565,1948,7,TUV,,
296.145,1948,8,TUV,,
194.526,1948,9,TUV,,
215.601,1948,10,TUV,,
262.418,1948,11,TUV,,
352.107,1948,12,TUV,,
411.112,1949,1,TUV,,
296.326,1949,2,TUV,,
299.232,1949,3,TUV,,
190.807,1949,4,TUV,,
143.333,1949,5,TUV,,
362.347,1949,6,TUV,,
194.95,1949,7,TUV,,
230.697,1949,8,TUV,,
192.091,1949,9,TUV,,
263.722,1949,10,TUV,,
231.016,1949,11,TUV,,
242.684,1949,12,TUV,,
285.252,1950,1,TUV,,
370.591,1950,2,TUV,,
164.913,1950,3,TUV,,
246.083,1950,4,TUV,,
166.493,1950,5,TUV,,
171.714,1950,6,TUV,,
159.058,1950,7,TUV,,
74.6939,1950,8,TUV,,
49.6,1950,9,TUV,,
57.5241,1950,10,TUV,,
184.113,1950,11,TUV,,
458.237,1950,12,TUV,,
262.672,1951,1,TUV,,
189.474,1951,2,TUV,,
206.571,1951,3,TUV,,
212.493,1951,4,TUV,,
194.66,1951,5,TUV,,
148.5,1951,6,TUV,,
342.537,1951,7,TUV,,
193.408,1951,8,TUV,,
158.462,1951,9,TUV,,
247.508,1951,10,TUV,,
213.57,1951,11,TUV,,
337.523,1951,12,TUV,,
382.703,1952,1,TUV,,
318.611,1952,2,TUV,,
234.206,1952,3,TUV,,
303.92,1952,4,TUV,,
203.548,1952,5,TUV,,
242.376,1952,6,TUV,,
259.404,1952,7,TUV,,
184.654,1952,8,TUV,,
146.051,1952,9,TUV,,
230.338,1952,10,TUV,,
145.472,1952,11,TUV,,
374.347,1952,12,TUV,,
288.982,1953,1,TUV,,
377.89,1953,2,TUV,,
309.664,1953,3,TUV,,
186.377,1953,4,TUV,,
456.549,1953,5,TUV,,
271.817,1953,6,TUV,,
233.903,1953,7,TUV,,
463.79,1953,8,TUV,,
295.355,1953,9,TUV,,
342.308,1953,10,TUV,,
288.343,1953,11,TUV,,
246.879,1953,12,TUV,,
291.398,1954,1,TUV,,
297.168,1954,2,TUV,,
370.138,1954,3,TUV,,
338.861,1954,4,TUV,,
195.537,1954,5,TUV,,
130.926,1954,6,TUV,,
224.921,1954,7,TUV,,
192.488,1954,8,TUV,,
153.81,1954,9,TUV,,
144.1,1954,10,TUV,,
276.914,1954,11,TUV,,
326.761,1954,12,TUV,,
486.984,1955,1,TUV,,
272.969,1955,2,TUV,,
364.365,1955,3,TUV,,
320.348,1955,4,TUV,,
169.116,1955,5,TUV,,
82.6262,1955,6,TUV,,
135.779,1955,7,TUV,,
107.178,1955,8,TUV,,
153.578,1955,9,TUV,,
160.848,1955,10,TUV,,
147.838,1955,11,TUV,,
203.856,1955,12,TUV,,
218.318,1956,1,TUV,,
275.843,1956,2,TUV,,
230.963,1956,3,TUV,,
116.858,1956,4,TUV,,
120.901,1956,5,TUV,,
169.048,1956,6,TUV,,
186.365,1956,7,TUV,,
76.2284,1956,8,TUV,,
111.496,1956,9,TUV,,
153.857,1956,10,TUV,,
195.474,1956,11,TUV,,
413.731,1956,12,TUV,,
446.567,1957,1,TUV,,
412.643,1957,2,TUV,,
191.2,1957,3,TUV,,
290.052,1957,4,TUV,,
173.73,1957,5,TUV,,
231.472,1957,6,TUV,,
210.779,1957,7,TUV,,
292.547,1957,8,TUV,,
223.919,1957,9,TUV,,
311.63,1957,10,TUV,,
254.817,1957,11,TUV,,
291.64,1957,12,TUV,,
446.338,1958,1,TUV,,
227.97,1958,2,TUV,,
300.802,1958,3,TUV,,
166.814,1958,4,TUV,,
352.723,1958,5,TUV,,
337.509,1958,6,TUV,,
269.42,1958,7,TUV,,
390.066,1958,8,TUV,,
290.5,1958,9,TUV,,
282.845,1958,10,TUV,,
390.322,1958,11,TUV,,
335.513,1958,12,TUV,,
447.396,1959,1,TUV,,
337.235,1959,2,TUV,,
262.126,1959,3,TUV,,
226.598,1959,4,TUV,,
184.427,1959,5,TUV,,
222.727,1959,6,TUV,,
370.547,1959,7,TUV,,
254.075,1959,8,TUV,,
209.54,1959,9,TUV,,
338.425,1959,10,TUV,,
265.404,1959,11,TUV,,
283.582,1959,12,TUV,,
392.256,1960,1,TUV,,
410.732,1960,2,TUV,,
268.939,1960,3,TUV,,
256.477,1960,4,TUV,,
266.499,1960,5,TUV,,
158.708,1960,6,TUV,,
223.008,1960,7,TUV,,
391.698,1960,8,TUV,,
214.154,1960,9,TUV,,
291.43,1960,10,TUV,,
205.819,1960,11,TUV,,
226.433,1960,12,TUV,,
497.382,1961,1,TUV,,
312.573,1961,2,TUV,,
587.198,1961,3,TUV,,
197.642,1961,4,TUV,,
242.384,1961,5,TUV,,
173.896,1961,6,TUV,,
190.631,1961,7,TUV,,
106.297,1961,8,TUV,,
204.791,1961,9,TUV,,
252.284,1961,10,TUV,,
251.578,1961,11,TUV,,
218.219,1961,12,TUV,,
220.821,1962,1,TUV,,
240.747,1962,2,TUV,,
139.204,1962,3,TUV,,
159.433,1962,4,TUV,,
129.511,1962,5,TUV,,
121.605,1962,6,TUV,,
104.128,1962,7,TUV,,
147.108,1962,8,TUV,,
140.899,1962,9,TUV,,
194.057,1962,10,TUV,,
197.819,1962,11,TUV,,
341.683,1962,12,TUV,,
168.99,1963,1,TUV,,
177.395,1963,2,TUV,,
206.725,1963,3,TUV,,
225.85,1963,4,TUV,,
149.242,1963,5,TUV,,
239.695,1963,6,TUV,,
203.819,1963,7,TUV,,
215.083,1963,8,TUV,,
188.875,1963,9,TUV,,
121.244,1963,10,TUV,,
244.506,1963,11,TUV,,
305.879,1963,12,TUV,,
284.599,1964,1,TUV,,
392.154,1964,2,TUV,,
205.994,1964,3,TUV,,
181.94,1964,4,TUV,,
182.709,1964,5,TUV,,
197.567,1964,6,TUV,,
189.928,1964,7,TUV,,
116.097,1964,8,TUV,,
95.2806,1964,9,TUV,,
90.027,1964,10,TUV,,
358.941,1964,11,TUV,,
310.209,1964,12,TUV,,
312.368,1965,1,TUV,,
240.846,1965,2,TUV,,
303.88,1965,3,TUV,,
282.499,1965,4,TUV,,
177.94,1965,5,TUV,,
158.912,1965,6,TUV,,
255.767,1965,7,TUV,,
331.249,1965,8,TUV,,
365.939,1965,9,TUV,,
301.807,1965,10,TUV,,
330.003,1965,11,TUV,,
287.696,1965,12,TUV,,
434.053,1966,1,TUV,,
183.193,1966,2,TUV,,
263.258,1966,3,TUV,,
217.67,1966,4,TUV,,
145.882,1966,5,TUV,,
328.143,1966,6,TUV,,
262.775,1966,7,TUV,,
363.27,1966,8,TUV,,
189.188,1966,9,TUV,,
314.271,1966,10,TUV,,
272.428,1966,11,TUV,,
332.667,1966,12,TUV,,
321.317,1967,1,TUV,,
277.291,1967,2,TUV,,
238.077,1967,3,TUV,,
467.282,1967,4,TUV,,
236.391,1967,5,TUV,,
238.871,1967,6,TUV,,
235.244,1967,7,TUV,,
216.142,1967,8,TUV,,
186.829,1967,9,TUV,,
163.532,1967,10,TUV,,
416.636,1967,11,TUV,,
296.215,1967,12,TUV,,
303.392,1968,1,TUV,,
306.596,1968,2,TUV,,
197.51,1968,3,TUV,,
217.309,1968,4,TUV,,
216.875,1968,5,TUV,,
154.768,1968,6,TUV,,
199.183,1968,7,TUV,,
156.404,1968,8,TUV,,
184.9,1968,9,TUV,,
173.474,1968,10,TUV,,
307.885,1968,11,TUV,,
172.181,1968,12,TUV,,
242.445,1969,1,TUV,,
473.729,1969,2,TUV,,
191.589,1969,3,TUV,,
229.375,1969,4,TUV,,
457.002,1969,5,TUV,,
249.424,1969,6,TUV,,
314.326,1969,7,TUV,,
322.616,1969,8,TUV,,
210.427,1969,9,TUV,,
175.501,1969,10,TUV,,
223.759,1969,11,TUV,,
254.855,1969,12,TUV,,
423.059,1970,1,TUV,,
332.686,1970,2,TUV,,
377.558,1970,3,TUV,,
356.402,1970,4,TUV,,
268.404,1970,5,TUV,,
260.566,1970,6,TUV,,
306.697,1970,7,TUV,,
278.116,1970,8,TUV,,
244.081,1970,9,TUV,,
294.956,1970,10,TUV,,
186.236,1970,11,TUV,,
567.918,1970,12,TUV,,
176.924,1971,1,TUV,,
191.788,1971,2,TUV,,
163.069,1971,3,TUV,,
90.4291,1971,4,TUV,,
77.6254,1971,5,TUV,,
110.169,1971,6,TUV,,
124.036,1971,7,TUV,,
163.633,1971,8,TUV,,
122.893,1971,9,TUV,,
172.97,1971,10,TUV,,
185.596,1971,11,TUV,,
289.752,1971,12,TUV,,
405.17,1972,1,TUV,,
158.796,1972,2,TUV,,
183.615,1972,3,TUV,,
130.258,1972,4,TUV,,
170.026,1972,5,TUV,,
98.1262,1972,6,TUV,,
174.919,1972,7,TUV,,
163.685,1972,8,TUV,,
331.958,1972,9,TUV,,
396.466,1972,10,TUV,,
261.83,1972,11,TUV,,
311.757,1972,12,TUV,,
494.995,1973,1,TUV,,
398.269,1973,2,TUV,,
296.015,1973,3,TUV,,
190.004,1973,4,TUV,,
235.875,1973,5,TUV,,
288.433,1973,6,TUV,,
183.18,1973,7,TUV,,
228.854,1973,8,TUV,,
82.3852,1973,9,TUV,,
252.911,1973,10,TUV,,
317.337,1973,11,TUV,,
397.687,1973,12,TUV,,
351.228,1974,1,TUV,,
111.114,1974,2,TUV,,
203.414,1974,3,TUV,,
190.513,1974,4,TUV,,
93.7094,1974,5,TUV,,
96.3865,1974,6,TUV,,
176.416,1974,7,TUV,,
78.9001,1974,8,TUV,,
73.491,1974,9,TUV,,
83.6107,1974,10,TUV,,
250.914,1974,11,TUV,,
374.7,1974,12,TUV,,
381.066,1975,1,TUV,,
143.084,1975,2,TUV,,
158.666,1975,3,TUV,,
231.192,1975,4,TUV,,
189.557,1975,5,TUV,,
67.7332,1975,6,TUV,,
119.431,1975,7,TUV,,
168.5,1975,8,TUV,,
107.226,1975,9,TUV,,
98.0829,1975,10,TUV,,
135.048,1975,11,TUV,,
194.067,1975,12,TUV,,
393.487,1976,1,TUV,,
225.212,1976,2,TUV,,
233.962,1976,3,TUV,,
150.695,1976,4,TUV,,
134.699,1976,5,TUV,,
123.273,1976,6,TUV,,
137.296,1976,7,TUV,,
138.928,1976,8,TUV,,
74.7005,1976,9,TUV,,
156.141,1976,10,TUV,,
98.7757,1976,11,TUV,,
421.704,1976,12,TUV,,
262.337,1977,1,TUV,,
249.462,1977,2,TUV,,
497.416,1977,3,TUV,,
249.393,1977,4,TUV,,
327.497,1977,5,TUV,,
324.366,1977,6,TUV,,
260.756,1977,7,TUV,,
241.288,1977,8,TUV,,
154.182,1977,9,TUV,,
241.168,1977,10,TUV,,
400.985,1977,11,TUV,,
204.396,1977,12,TUV,,
376.062,1978,1,TUV,,
432.041,1978,2,TUV,,
335.867,1978,3,TUV,,
259.426,1978,4,TUV,,
212.87,1978,5,TUV,,
186.029,1978,6,TUV,,
169.569,1978,7,TUV,,
282.701,1978,8,TUV,,
198.035,1978,9,TUV,,
156.703,1978,10,TUV,,
253.044,1978,11,TUV,,
345.325,1978,12,TUV,,
401.955,1979,1,TUV,,
165.212,1979,2,TUV,,
309.081,1979,3,TUV,,
197.788,1979,4,TUV,,
231.166,1979,5,TUV,,
178.654,1979,6,TUV,,
188.367,1979,7,TUV,,
101.687,1979,8,TUV,,
181.14,1979,9,TUV,,
260.798,1979,10,TUV,,
252.644,1979,11,TUV,,
395.559,1979,12,TUV,,
225.467,1980,1,TUV,,
329.584,1980,2,TUV,,
368.678,1980,3,TUV,,
192.363,1980,4,TUV,,
238.88,1980,5,TUV,,
175.237,1980,6,TUV,,
204.852,1980,7,TUV,,
319.236,1980,8,TUV,,
210.217,1980,9,TUV,,
183.745,1980,10,TUV,,
320.008,1980,11,TUV,,
274.306,1980,12,TUV,,
233.417,1981,1,TUV,,
548.759,1981,2,TUV,,
301.646,1981,3,TUV,,
470.803,1981,4,TUV,,
161.074,1981,5,TUV,,
156.462,1981,6,TUV,,
354.122,1981,7,TUV,,
222.385,1981,8,TUV,,
252.788,1981,9,TUV,,
136.446,1981,10,TUV,,
152.079,1981,11,TUV,,
384.793,1981,12,TUV,,
255.646,1982,1,TUV,,
374.217,1982,2,TUV,,
261.098,1982,3,TUV,,
177.061,1982,4,TUV,,
188.849,1982,5,TUV,,
195.596,1982,6,TUV,,
211.799,1982,7,TUV,,
282.427,1982,8,TUV,,
277.43,1982,9,TUV,,
332.834,1982,10,TUV,,
285.297,1982,11,TUV,,
285.515,1982,12,TUV,,
755.166,1983,1,TUV,,
377.128,1983,2,TUV,,
519.569,1983,3,TUV,,
171.518,1983,4,TUV,,
283.961,1983,5,TUV,,
218.28,1983,6,TUV,,
265.125,1983,7,TUV,,
329.328,1983,8,TUV,,
230.169,1983,9,TUV,,
198.219,1983,10,TUV,,
219.985,1983,11,TUV,,
296.19,1983,12,TUV,,
210.179,1984,1,TUV,,
272.708,1984,2,TUV,,
405.145,1984,3,TUV,,
159.131,1984,4,TUV,,
235.715,1984,5,TUV,,
275.484,1984,6,TUV,,
310.076,1984,7,TUV,,
298.882,1984,8,TUV,,
143.979,1984,9,TUV,,
253.406,1984,10,TUV,,
249.572,1984,11,TUV,,
556.469,1984,12,TUV,,
381.46,1985,1,TUV,,
167.919,1985,2,TUV,,
524.585,1985,3,TUV,,
159.245,1985,4,TUV,,
253.354,1985,5,TUV,,
122.895,1985,6,TUV,,
236.432,1985,7,TUV,,
185.825,1985,8,TUV,,
118.465,1985,9,TUV,,
191.525,1985,10,TUV,,
183.91,1985,11,TUV,,
262.149,1985,12,TUV,,
427.481,1986,1,TUV,,
246.031,1986,2,TUV,,
148.812,1986,3,TUV,,
411.735,1986,4,TUV,,
231.565,1986,5,TUV,,
151.546,1986,6,TUV,,
255.152,1986,7,TUV,,
204.784,1986,8,TUV,,
125.188,1986,9,TUV,,
176.857,1986,10,TUV,,
188.665,1986,11,TUV,,
347.584,1986,12,TUV,,
325.453,1987,1,TUV,,
467.999,1987,2,TUV,,
308.046,1987,3,TUV,,
334.162,1987,4,TUV,,
439.44,1987,5,TUV,,
230.258,1987,6,TUV,,
461.241,1987,7,TUV,,
255.068,1987,8,TUV,,
365.321,1987,9,TUV,,
345.859,1987,10,TUV,,
180.751,1987,11,TUV,,
466.198,1987,12,TUV,,
454.606,1988,1,TUV,,
407.929,1988,2,TUV,,
264.473,1988,3,TUV,,
434.476,1988,4,TUV,,
283.827,1988,5,TUV,,
289.743,1988,6,TUV,,
341.105,1988,7,TUV,,
225.703,1988,8,TUV,,
134.418,1988,9,TUV,,
194.99,1988,10,TUV,,
121.046,1988,11,TUV,,
157.197,1988,12,TUV,,
339.782,1989,1,TUV,,
201.897,1989,2,TUV,,
245.195,1989,3,TUV,,
233.042,1989,4,TUV,,
184.522,1989,5,TUV,,
115.775,1989,6,TUV,,
96.4447,1989,7,TUV,,
132.553,1989,8,TUV,,
183.1,1989,9,TUV,,
159.132,1989,10,TUV,,
310.271,1989,11,TUV,,
245.296,1989,12,TUV,,
513.535,1990,1,TUV,,
395.504,1990,2,TUV,,
447.246,1990,3,TUV,,
185.107,1990,4,TUV,,
109.949,1990,5,TUV,,
149.977,1990,6,TUV,,
134.476,1990,7,TUV,,
221.383,1990,8,TUV,,
147.171,1990,9,TUV,,
178.228,1990,10,TUV,,
327.612,1990,11,TUV,,
370.377,1990,12,TUV,,
223.555,1991,1,TUV,,
502.599,1991,2,TUV,,
346.506,1991,3,TUV,,
260.146,1991,4,TUV,,
239.03,1991,5,TUV,,
201.858,1991,6,TUV,,
221.474,1991,7,TUV,,
252.526,1991,8,TUV,,
286.563,1991,9,TUV,,
208.23,1991,10,TUV,,
210.323,1991,11,TUV,,
289.719,1991,12,TUV,,
412.224,1992,1,TUV,,
319.629,1992,2,TUV,,
373.537,1992,3,TUV,,
320.372,1992,4,TUV,,
250.63,1992,5,TUV,,
156.752,1992,6,TUV,,
173.748,1992,7,TUV,,
148.189,1992,8,TUV,,
138.829,1992,9,TUV,,
249.499,1992,10,TUV,,
284.539,1992,11,TUV,,
338.065,1992,12,TUV,,
226.52,1993,1,TUV,,
353.469,1993,2,TUV,,
383.844,1993,3,TUV,,
371.911,1993,4,TUV,,
334.957,1993,5,TUV,,
183.962,1993,6,TUV,,
342.794,1993,7,TUV,,
166.085,1993,8,TUV,,
266.813,1993,9,TUV,,
403.616,1993,10,TUV,,
338.277,1993,11,TUV,,
264.367,1993,12,TUV,,
410.584,1994,1,TUV,,
212.761,1994,2,TUV,,
287.269,1994,3,TUV,,
209.605,1994,4,TUV,,
241.227,1994,5,TUV,,
243.028,1994,6,TUV,,
234.095,1994,7,TUV,,
212.195,1994,8,TUV,,
174.89,1994,9,TUV,,
184.642,1994,10,TUV,,
215.661,1994,11,TUV,,
304.868,1994,12,TUV,,
481.241,1995,1,TUV,,
210.925,1995,2,TUV,,
278.416,1995,3,TUV,,
314.797,1995,4,TUV,,
235.403,1995,5,TUV,,
170.656,1995,6,TUV,,
207.151,1995,7,TUV,,
222.581,1995,8,TUV,,
179.371,1995,9,TUV,,
253.759,1995,10,TUV,,
179.449,1995,11,TUV,,
323.986,1995,12,TUV,,
164.886,1996,1,TUV,,
204.294,1996,2,TUV,,
400.803,1996,3,TUV,,
260.508,1996,4,TUV,,
234.923,1996,5,TUV,,
164.33,1996,6,TUV,,
221.915,1996,7,TUV,,
213.11,1996,8,TUV,,
208.153,1996,9,TUV,,
182.468,1996,10,TUV,,
246.27,1996,11,TUV,,
279.235,1996,12,TUV,,
404.257,1997,1,TUV,,
287.337,1997,2,TUV,,
494.409,1997,3,TUV,,
220.514,1997,4,TUV,,
241.527,1997,5,TUV,,
