,year,country_code,reported_cases,region_x,reported_deaths,region_y,population,tx_resistance,tx_resistance_int,number_nets,point_prevalence
282,2012,NIC,1235.0,AMR,2.0,AMR,5877108.0,No,0.0,0.0,0.00021013736688180648
283,2001,IRQ,1265.0,EMR,,,24251649.0,,0.0,0.0,5.216140147830772e-05
284,2014,NPL,1469.0,SEAR,0.0,SEAR,28323241.0, Not tested/reported,0.0,0.0,5.186553332650031e-05
285,2014,NPL,1469.0,SEAR,0.0,SEAR,28323241.0,No,0.0,0.0,5.186553332650031e-05
286,2014,NPL,1469.0,SEAR,0.0,SEAR,28323241.0,Yes,1.0,0.0,5.186553332650031e-05
287,2003,DOM,1529.0,AMR,12.0,AMR,8967760.0,Not tested/reported,0.0,0.0,0.00017049965654745443
288,2011,SOM,1724.0,EMR,5.0,EMR,12404725.0,Yes,1.0,0.0,0.00013897930022632504
289,2011,SOM,1724.0,EMR,5.0,EMR,12404725.0,No,0.0,0.0,0.00013897930022632504
290,2002,COD,1735.0,AFR,2152.0,AFR,49835756.0,Not tested/reported,0.0,0.0,3.481436099815562e-05
291,2006,KOR,2051.0,WPR,0.0,WPR,48438292.0,Not tested/reported,0.0,0.0,4.2342533465052815e-05
292,2005,TUR,2084.0,EUR,0.0,EUR,67903406.0,Not tested/reported,0.0,0.0,3.069065489881318e-05
293,2003,COD,2438.0,AFR,989.0,AFR,51390033.0,Not tested/reported,0.0,0.0,4.744110594363697e-05
294,2004,BTN,2670.0,SEAR,7.0,SEAR,640282.0,Not tested/reported,0.0,0.0,0.0041700375771925495
295,2005,COD,2971.0,AFR,15322.0,AFR,54751476.0,Not tested/reported,0.0,0.0,5.426337730146307e-05
296,2006,NIC,3114.0,AMR,1.0,AMR,5450211.0,Not tested/reported,0.0,0.0,0.0005713540264771401
297,2002,SLE,3702.0,AFR,461.0,AFR,4957216.0,Not tested/reported,0.0,0.0,0.0007467901338170457
298,2001,BWA,3720.0,AFR,29.0,AFR,1754935.0,Not tested/reported,0.0,0.0,0.002119736628422135
299,2009,ECU,4120.0,AMR,6.0,AMR,14691275.0,Not tested/reported,0.0,0.0,0.00028043855962127184
300,2007,NAM,4242.0,AFR,181.0,AFR,2079915.0,Not tested/reported,0.0,0.0,0.002039506422137443
301,2014,GTM,4931.0,AMR,1.0,AMR,15923559.0, Not tested/reported,0.0,0.0,0.00030966695322320843
302,2006,SLE,4932.0,AFR,90.0,AFR,5848692.0,Not tested/reported,0.0,0.0,0.0008432654685868225
303,2005,MYS,5569.0,WPR,33.0,WPR,25659393.0,Not tested/reported,0.0,0.0,0.00021703553158876362
304,2005,MYS,5569.0,WPR,33.0,WPR,25659393.0,No,0.0,0.0,0.00021703553158876362
305,2007,NPL,5621.0,SEAR,3.0,SEAR,26214847.0,Not tested/reported,0.0,5000.0,0.00021442047706782345
306,2007,NPL,5621.0,SEAR,3.0,SEAR,26214847.0,Not tested/reported,0.0,5000.0,0.00021442047706782345
307,2013,GTM,6214.0,AMR,1.0,AMR,15596214.0,Not tested/reported,0.0,0.0,0.0003984300292365827
308,2007,GNQ,6287.0,AFR,,,829327.0,Not tested/reported,0.0,0.0,0.007580845673660691
309,2000,PRY,6853.0,AMR,0.0,AMR,5302700.0,Not tested/reported,0.0,0.0,0.0012923604955965829
310,2004,NIC,6897.0,AMR,1.0,AMR,5309703.0,Not tested/reported,0.0,0.0,0.0012989427092249793
311,2002,CIV,7628.0,AFR,,,17366517.0,Not tested/reported,0.0,0.0,0.0004392360310360448
312,2002,CIV,7628.0,AFR,,,17366517.0,No,0.0,0.0,0.0004392360310360448
313,2004,MDG,7638.0,AFR,715.0,AFR,17802997.0,Not tested/reported,0.0,0.0,0.00042902888766425116
314,2004,SUR,8378.0,AMR,7.0,AMR,493630.0,Not tested/reported,0.0,0.0,0.016972226161294898
315,2001,MDG,8538.0,AFR,742.0,AFR,16260932.0,Not tested/reported,0.0,0.0,0.0005250621551089445
316,2010,HND,9685.0,AMR,3.0,AMR,8194778.0,Not tested/reported,0.0,0.0,0.0011818501977722887
317,2001,ERI,9716.0,AFR,133.0,AFR,3497124.0,Not tested/reported,0.0,0.0,0.0027782829547937106
318,2001,TUR,10812.0,EUR,0.0,EUR,64191474.0,Not tested/reported,0.0,0.0,0.00016843358356282643
319,2003,SUR,10982.0,AMR,18.0,AMR,488332.0,Not tested/reported,0.0,0.0,0.022488798604228272
320,2008,GUY,11815.0,AMR,11.0,AMR,746314.0,Not tested/reported,0.0,0.0,0.01583113810004904
321,2001,COG,11981.2,AFR,,,3315806.0,Not tested/reported,0.0,0.0,0.003613359768333853
322,2013,GNQ,13129.0,AFR,66.0,AFR,1083746.0,Not tested/reported,0.0,0.0,0.012114462244843348
323,2013,GNQ,13129.0,AFR,66.0,AFR,1083746.0,No,0.0,0.0,0.012114462244843348
324,2007,IRN,13278.0,EMR,3.0,EMR,72031103.0,Not tested/reported,0.0,0.0,0.0001843370356275122
325,2007,IRN,13278.0,EMR,3.0,EMR,72031103.0,No,0.0,0.0,0.0001843370356275122
326,2009,PRK,14632.0,SEAR,0.0,SEAR,24463021.0,Not tested/reported,0.0,0.0,0.0005981272713619466
327,2004,VUT,14653.0,WPR,3.0,WPR,204143.0,Not tested/reported,0.0,0.0,0.07177811632042246
328,2000,COG,15750.8,AFR,,,3225727.0,Not tested/reported,0.0,0.0,0.004882868265045368
329,2014,MRT,15835.0,AFR,19.0,AFR,4063920.0, Not tested/reported,0.0,0.0,0.0038964841827595032
330,2008,CHN,15870.0,WPR,23.0,WPR,1324655000.0,Yes,1.0,0.0,1.1980477935764406e-05
331,2008,CHN,15870.0,WPR,23.0,WPR,1324655000.0,No,0.0,0.0,1.1980477935764406e-05
332,2007,SOM,16675.0,EMR,45.0,EMR,11038596.0,Not tested/reported,0.0,0.0,0.001510608776695877
333,2011,PRK,16760.0,SEAR,0.0,SEAR,24722298.0,Not tested/reported,0.0,0.0,0.0006779305062984031
334,2011,PRK,16760.0,SEAR,0.0,SEAR,24722298.0,No,0.0,0.0,0.0006779305062984031
335,2003,LAO,18894.0,WPR,187.0,WPR,5579656.0,Not tested/reported,0.0,0.0,0.003386230262224051
336,2003,LAO,18894.0,WPR,187.0,WPR,5579656.0,No,0.0,0.0,0.003386230262224051
337,2000,TJK,19064.0,EUR,,,6216205.0,Not tested/reported,0.0,0.0,0.0030668229249196256
338,2010,GIN,20936.0,AFR,735.0,AFR,10794170.0,Not tested/reported,0.0,0.0,0.001939565524723068
339,2006,GUY,21064.0,AMR,20.0,AMR,749601.0,Not tested/reported,0.0,0.0,0.028100282683721074
340,2006,VNM,22637.0,WPR,41.0,WPR,83311200.0,Yes,1.0,0.0,0.00027171616781417144
341,2006,VNM,22637.0,WPR,41.0,WPR,83311200.0,Not tested/reported,0.0,0.0,0.00027171616781417144
342,2006,VNM,22637.0,WPR,41.0,WPR,83311200.0,No,0.0,0.0,0.00027171616781417144
343,2010,GUY,22935.0,AMR,24.0,AMR,746556.0,Not tested/reported,0.0,0.0,0.03072107115876103
344,2004,CHN,25483.0,WPR,31.0,WPR,1296075000.0,Not tested/reported,0.0,0.0,1.9661670813803214e-05
345,2013,SLB,25609.0,WPR,18.0,WPR,563513.0,Not tested/reported,0.0,0.0,0.045445269230700976
346,2013,SLB,25609.0,WPR,18.0,WPR,563513.0,No,0.0,0.0,0.045445269230700976
347,2004,GUY,28866.0,AMR,38.0,AMR,751652.0,Not tested/reported,0.0,0.0,0.038403410088711266
348,2004,GTM,28955.0,AMR,2.0,AMR,12796925.0,Not tested/reported,0.0,0.0,0.002262652942015367
349,2000,BOL,31469.0,AMR,11.0,AMR,8339512.0,Not tested/reported,0.0,0.0,0.0037734821893655166
350,2013,GUY,31479.0,AMR,14.0,AMR,758081.0,Not tested/reported,0.0,0.0,0.04152458642282289
351,2012,GUY,31656.0,AMR,35.0,AMR,753091.0,Not tested/reported,0.0,0.0,0.04203476073940599
352,2007,THA,33178.0,SEAR,97.0,SEAR,66195615.0,Not tested/reported,0.0,0.0,0.0005012114473141461
353,2006,CHN,33286.0,WPR,37.0,WPR,1311020000.0,Not tested/reported,0.0,0.0,2.5389391466186632e-05
354,2010,COM,36538.0,AFR,53.0,AFR,689692.0,Not tested/reported,0.0,0.0,0.052977271013727865
355,2008,HTI,36774.0,AMR,17.0,AMR,9705029.0,Not tested/reported,0.0,0.0,0.0037891695120127926
356,2008,GMB,39164.0,AFR,403.0,AFR,1588572.0,Yes,1.0,0.0,0.024653588254104946
357,2008,GMB,39164.0,AFR,403.0,AFR,1588572.0,Not tested/reported,0.0,0.0,0.024653588254104946
358,2003,KEN,39383.0,AFR,51842.0,AFR,34130852.0,Not tested/reported,0.0,0.0,0.001153882709989191
359,2002,TZA,42468.0,AFR,815.0,AFR,36105808.0,Not tested/reported,0.0,0.0,0.0011762096557983138
360,2007,KHM,42518.0,WPR,241.0,WPR,13676693.0,Not tested/reported,0.0,10000.0,0.0031087924544332462
361,2005,VEN,45049.0,AMR,17.0,AMR,26784161.0,Not tested/reported,0.0,0.0,0.001681926867151075
362,2006,TCD,45155.0,AFR,837.0,AFR,10421597.0,Not tested/reported,0.0,0.0,0.004332829219936254
363,2006,TCD,45155.0,AFR,837.0,AFR,10421597.0,Yes,1.0,0.0,0.004332829219936254
364,2006,TCD,45155.0,AFR,837.0,AFR,10421597.0,No,0.0,0.0,0.004332829219936254
365,2008,TCD,47757.0,AFR,1018.0,AFR,11133861.0,Yes,1.0,0.0,0.004289347603674952
366,2008,TCD,47757.0,AFR,1018.0,AFR,11133861.0,No,0.0,0.0,0.004289347603674952
367,2014,LAO,48071.0,WPR,4.0,WPR,6576397.0,Yes,1.0,0.0,0.007309625620229436
368,2014,LAO,48071.0,WPR,4.0,WPR,6576397.0, Not tested/reported,0.0,0.0,0.007309625620229436
369,2002,STP,50586.0,AFR,321.0,AFR,144889.0,Not tested/reported,0.0,0.0,0.3491362353249729
370,2007,PER,50797.0,AMR,2.0,AMR,28292724.0,Not tested/reported,0.0,0.0,0.001795408600458549
371,2006,GIN,54227.0,AFR,,,9881428.0,Yes,1.0,0.0,0.005487769581481543
372,2006,GIN,54227.0,AFR,,,9881428.0,No,0.0,0.0,0.005487769581481543
373,2006,GIN,54227.0,AFR,,,9881428.0,Not tested/reported,0.0,0.0,0.005487769581481543
374,2013,GNB,54584.0,AFR,418.0,AFR,1681495.0,Not tested/reported,0.0,0.0,0.03246158924052703
375,2012,COL,60179.0,AMR,24.0,AMR,46881475.0,Yes,1.0,0.0,0.001283641353007771
376,2012,COL,60179.0,AMR,24.0,AMR,46881475.0,Not tested/reported,0.0,0.0,0.001283641353007771
377,2012,COL,60179.0,AMR,24.0,AMR,46881475.0,No,0.0,0.0,0.001283641353007771
378,2000,KHM,62442.0,WPR,608.0,WPR,12152354.0,Not tested/reported,0.0,0.0,0.005138263747089659
379,2007,YEM,67677.0,EMR,,,21751605.0,Not tested/reported,0.0,0.0,0.003111356610236348
380,2000,SLB,68107.0,WPR,38.0,WPR,412609.0,Not tested/reported,0.0,0.0,0.16506426180718306
381,2011,AFG,77549.0,EMR,40.0,EMR,29708599.0,Yes,1.0,0.0,0.002610321678245413
382,2011,AFG,77549.0,EMR,40.0,EMR,29708599.0,Not tested/reported,0.0,0.0,0.002610321678245413
383,2009,PNG,77758.0,WPR,604.0,WPR,6947447.0,Not tested/reported,0.0,20000.0,0.011192312802098382
384,2009,PNG,77758.0,WPR,604.0,WPR,6947447.0,No,0.0,20000.0,0.011192312802098382
385,2006,AFG,86129.0,EMR,,,25893450.0,Not tested/reported,0.0,0.0,0.0033262852188487824
386,2005,PER,87699.0,AMR,4.0,AMR,27610410.0,Not tested/reported,0.0,0.0,0.0031763019817525346
387,2009,MOZ,93874.0,AFR,3747.0,AFR,23524063.0,Yes,1.0,0.0,0.003990552142289366
388,2009,MOZ,93874.0,AFR,3747.0,AFR,23524063.0,No,0.0,0.0,0.003990552142289366
389,2006,PNG,93938.0,WPR,668.0,WPR,6470272.0,Not tested/reported,0.0,0.0,0.014518400462917169
390,2009,ZWE,114028.0,AFR,108.0,AFR,13810599.0,Not tested/reported,0.0,0.0,0.0082565571558482
391,2013,CAF,116300.0,AFR,1026.0,AFR,4499653.0,Not tested/reported,0.0,0.0,0.025846437491957714
392,2001,PAK,125292.0,EMR,,,141601437.0,Not tested/reported,0.0,0.0,0.000884821529035754
393,2007,PAK,128380.0,EMR,24.0,EMR,160332974.0,Not tested/reported,0.0,0.0,0.0008007086552264664
394,2009,PAK,167579.0,EMR,,,167049580.0,Not tested/reported,0.0,0.0,0.0010031692387373857
395,2001,MMR,170502.0,SEAR,2814.0,SEAR,46627994.0,Not tested/reported,0.0,0.0,0.0036566445470504264
396,2003,IDN,223065.0,SEAR,,,220545214.0,Not tested/reported,0.0,0.0,0.001011425258133237
397,2003,IDN,223065.0,SEAR,,,220545214.0,No,0.0,0.0,0.001011425258133237
398,2011,MDG,224498.0,AFR,398.0,AFR,21743949.0,Yes,1.0,0.0,0.010324619506787843
399,2011,MDG,224498.0,AFR,398.0,AFR,21743949.0,No,0.0,0.0,0.010324619506787843
400,2000,IDN,256993.0,SEAR,833.0,SEAR,211540429.0,Not tested/reported,0.0,0.0,0.0012148647008747438
401,2014,SEN,265624.0,AFR,500.0,AFR,14546111.0,Yes,1.0,0.0,0.018260825866102632
402,2014,SEN,265624.0,AFR,500.0,AFR,14546111.0,No,0.0,0.0,0.018260825866102632
403,2014,CAF,295088.0,AFR,635.0,AFR,4515392.0, Not tested/reported,0.0,0.0,0.06535157966351537
404,2014,CAF,295088.0,AFR,635.0,AFR,4515392.0,No,0.0,0.0,0.06535157966351537
405,2014,CAF,295088.0,AFR,635.0,AFR,4515392.0,Yes,1.0,0.0,0.06535157966351537
406,2012,GMB,300363.0,AFR,289.0,AFR,1802125.0,Not tested/reported,0.0,0.0,0.16667156828743845
407,2010,BRA,334667.0,AMR,76.0,AMR,196796269.0,Not tested/reported,0.0,0.0,0.0017005759392725072
408,2013,IDN,343527.0,SEAR,45.0,SEAR,252032263.0,Not tested/reported,0.0,0.0,0.0013630278755224286
409,2013,IDN,343527.0,SEAR,45.0,SEAR,252032263.0,No,0.0,0.0,0.0013630278755224286
410,2013,MDG,387045.0,AFR,641.0,AFR,22961146.0,Yes,1.0,0.0,0.016856519269552138
411,2013,MDG,387045.0,AFR,641.0,AFR,22961146.0,No,0.0,0.0,0.016856519269552138
412,2001,ETH,392377.0,AFR,1681.0,AFR,68492257.0,Not tested/reported,0.0,0.0,0.0057287789479619575
413,2001,ETH,392377.0,AFR,1681.0,AFR,68492257.0,Yes,1.0,0.0,0.0057287789479619575
414,2001,ETH,392377.0,AFR,1681.0,AFR,68492257.0,No,0.0,0.0,0.0057287789479619575
415,2003,BRA,408886.0,AMR,104.0,AMR,182482149.0,Not tested/reported,0.0,0.0,0.002240690403092524
416,2006,ETH,447780.0,AFR,1357.0,AFR,78850689.0,Yes,1.0,6000.0,0.005678834334599156
417,2006,ETH,447780.0,AFR,1357.0,AFR,78850689.0,No,0.0,6000.0,0.005678834334599156
418,2006,ETH,447780.0,AFR,1357.0,AFR,78850689.0,Not tested/reported,0.0,6000.0,0.005678834334599156
419,2007,ETH,451816.0,AFR,991.0,AFR,81000409.0,Yes,1.0,10600.0,0.005577947143452078
420,2007,ETH,451816.0,AFR,991.0,AFR,81000409.0,Not tested/reported,0.0,10600.0,0.005577947143452078
421,2007,ETH,451816.0,AFR,991.0,AFR,81000409.0,No,0.0,10600.0,0.005577947143452078
422,2011,TGO,519450.0,AFR,1314.0,AFR,6679282.0,Yes,1.0,3500.0,0.07777033519471105
423,2011,TGO,519450.0,AFR,1314.0,AFR,6679282.0,No,0.0,3500.0,0.07777033519471105
424,2012,SDN,526931.0,EMR,618.0,EMR,35990192.0,Not tested/reported,0.0,0.0,0.014640961070727269
425,2010,NER,620058.0,AFR,3929.0,AFR,16425578.0,Not tested/reported,0.0,0.0,0.03774953916385773
426,2005,SDN,628417.0,EMR,1789.0,EMR,30911914.0,Yes,1.0,0.0,0.02032928145439328
427,2005,SDN,628417.0,EMR,1789.0,EMR,30911914.0,No,0.0,0.0,0.02032928145439328
428,2005,SDN,628417.0,EMR,1789.0,EMR,30911914.0,Not tested/reported,0.0,0.0,0.02032928145439328
429,2010,SDN,720557.0,EMR,1023.0,EMR,34385963.0,Yes,1.0,0.0,0.020954975144945046
430,2006,SDN,721233.0,EMR,1193.0,EMR,31607064.0,Yes,1.0,5000.0,0.02281872811723354
431,2006,SDN,721233.0,EMR,1193.0,EMR,31607064.0,No,0.0,5000.0,0.02281872811723354
432,2013,IND,881730.0,SEAR,440.0,SEAR,1278562207.0,Not tested/reported,0.0,0.0,0.0006896262029118463
433,2013,TGO,882430.0,AFR,1361.0,AFR,7042948.0,Yes,1.0,0.0,0.12529270413468904
434,2013,TGO,882430.0,AFR,1361.0,AFR,7042948.0,No,0.0,0.0,0.12529270413468904
435,2012,IND,1067824.0,SEAR,519.0,SEAR,1263065852.0,Not tested/reported,0.0,0.0,0.0008454222701921324
436,2014,SDN,1068506.0,EMR,823.0,EMR,37737913.0,Yes,1.0,0.0,0.028313860387563033
437,2009,BDI,1185622.0,AFR,1183.0,AFR,8489031.0,Not tested/reported,0.0,20000.0,0.1396651749769791
438,2013,LBR,1244220.0,AFR,1191.0,AFR,4286291.0,Yes,1.0,0.0,0.2902789381308922
439,2013,LBR,1244220.0,AFR,1191.0,AFR,4286291.0,No,0.0,0.0,0.2902789381308922
440,2009,UGA,1301337.0,AFR,6296.0,AFR,32771895.0,Yes,1.0,40000.0,0.03970893352367936
441,2009,UGA,1301337.0,AFR,6296.0,AFR,32771895.0,Yes,1.0,2000.0,0.03970893352367936
442,2009,UGA,1301337.0,AFR,6296.0,AFR,32771895.0,Yes,1.0,1000.0,0.03970893352367936
443,2009,UGA,1301337.0,AFR,6296.0,AFR,32771895.0,Yes,1.0,150.0,0.03970893352367936
444,2009,UGA,1301337.0,AFR,6296.0,AFR,32771895.0,Yes,1.0,300.0,0.03970893352367936
445,2009,UGA,1301337.0,AFR,6296.0,AFR,32771895.0,Yes,1.0,600.0,0.03970893352367936
446,2009,UGA,1301337.0,AFR,6296.0,AFR,32771895.0,No,0.0,40000.0,0.03970893352367936
447,2009,UGA,1301337.0,AFR,6296.0,AFR,32771895.0,No,0.0,2000.0,0.03970893352367936
448,2009,UGA,1301337.0,AFR,6296.0,AFR,32771895.0,No,0.0,1000.0,0.03970893352367936
449,2009,UGA,1301337.0,AFR,6296.0,AFR,32771895.0,No,0.0,150.0,0.03970893352367936
450,2009,UGA,1301337.0,AFR,6296.0,AFR,32771895.0,No,0.0,300.0,0.03970893352367936
451,2009,UGA,1301337.0,AFR,6296.0,AFR,32771895.0,No,0.0,600.0,0.03970893352367936
452,2007,AGO,1533485.0,AFR,9812.0,AFR,20997687.0,Not tested/reported,0.0,10450.0,0.07303113909641572
453,2012,SLE,1537322.0,AFR,3611.0,AFR,6766103.0,Not tested/reported,0.0,0.0,0.22720937000220068
454,2006,IND,1785109.0,SEAR,1708.0,SEAR,1161977719.0,Yes,1.0,0.0,0.0015362678395729203
455,2006,IND,1785109.0,SEAR,1708.0,SEAR,1161977719.0,Not tested/reported,0.0,0.0,0.0015362678395729203
456,2012,MOZ,1813984.0,AFR,2818.0,AFR,25676606.0,Not tested/reported,0.0,0.0,0.07064734334436569
457,2012,MOZ,1813984.0,AFR,2818.0,AFR,25676606.0,Yes,1.0,0.0,0.07064734334436569
458,2012,MOZ,1813984.0,AFR,2818.0,AFR,25676606.0,No,0.0,0.0,0.07064734334436569
459,2000,IND,2031790.0,SEAR,892.0,SEAR,1053050912.0,Not tested/reported,0.0,0.0,0.0019294318791682505
460,2014,MLI,2039853.0,AFR,2309.0,AFR,16962846.0,Yes,1.0,0.0,0.12025417197090629
461,2014,MLI,2039853.0,AFR,2309.0,AFR,16962846.0,No,0.0,0.0,0.12025417197090629
462,2011,TZA,2150761.0,AFR,11806.0,AFR,47570902.0,Yes,1.0,3500.0,0.045211692643540795
463,2011,TZA,2150761.0,AFR,11806.0,AFR,47570902.0,Yes,1.0,320.0,0.045211692643540795
464,2011,TZA,2150761.0,AFR,11806.0,AFR,47570902.0,Yes,1.0,19918.0,0.045211692643540795
465,2011,TZA,2150761.0,AFR,11806.0,AFR,47570902.0,Yes,1.0,7510.0,0.045211692643540795
466,2011,TZA,2150761.0,AFR,11806.0,AFR,47570902.0,No,0.0,3500.0,0.045211692643540795
467,2011,TZA,2150761.0,AFR,11806.0,AFR,47570902.0,No,0.0,320.0,0.045211692643540795
468,2011,TZA,2150761.0,AFR,11806.0,AFR,47570902.0,No,0.0,19918.0,0.045211692643540795
469,2011,TZA,2150761.0,AFR,11806.0,AFR,47570902.0,No,0.0,7510.0,0.045211692643540795
470,2013,MOZ,2998874.0,AFR,2941.0,AFR,26434372.0,No,0.0,0.0,0.11344600885544018
471,2014,GHA,3415912.0,AFR,2200.0,AFR,26962563.0,Yes,1.0,0.0,0.1266909232627477
472,2014,GHA,3415912.0,AFR,2200.0,AFR,26962563.0, Not tested/reported,0.0,0.0,0.1266909232627477
473,2014,GHA,3415912.0,AFR,2200.0,AFR,26962563.0,No,0.0,0.0,0.1266909232627477
474,2013,DZA,0.0,AFR,3.0,AFR,38338562.0,Not tested/reported,0.0,0.0,0.0
475,2011,ARG,0.0,AMR,0.0,AMR,41656879.0,Not tested/reported,0.0,0.0,0.0
476,2014,CRI,0.0,AMR,0.0,AMR,4757575.0, Not tested/reported,0.0,0.0,0.0
477,2013,PRY,0.0,AMR,0.0,AMR,6465740.0,Not tested/reported,0.0,0.0,0.0
478,2005,OMN,0.0,EMR,0.0,EMR,2511269.0,,0.0,0.0,0.0
479,2009,OMN,0.0,EMR,2.0,EMR,2882942.0,,0.0,0.0,0.0
480,2007,SYR,0.0,EMR,1.0,EMR,19632806.0,,0.0,0.0,0.0
481,2009,SYR,0.0,EMR,1.0,EMR,20824893.0,,0.0,0.0,0.0
482,2008,RUS,0.0,EUR,2.0,EUR,142742350.0,,0.0,0.0,0.0
483,2010,RUS,0.0,EUR,1.0,EUR,142849449.0,,0.0,0.0,0.0
484,2007,TKM,0.0,EUR,0.0,EUR,4870137.0,,0.0,0.0,0.0
485,2009,TKM,0.0,EUR,0.0,EUR,5007950.0,,0.0,0.0,0.0
486,2000,BHS,2.0,AMR,0.0,AMR,297890.0,,0.0,0.0,6.7138876766591695e-06
487,2007,IRQ,2.0,EMR,0.0,EMR,28390433.0,,0.0,0.0,7.044626617706043e-08
488,2004,DZA,3.0,AFR,,,32831096.0,Not tested/reported,0.0,0.0,9.137678498457681e-08
489,2003,BHS,3.0,AMR,0.0,AMR,315746.0,,0.0,0.0,9.501308013403179e-06
490,2011,CPV,7.0,AFR,1.0,AFR,508067.0,Not tested/reported,0.0,0.0,1.3777710420082391e-05
491,2002,JAM,7.0,AMR,0.0,AMR,2695446.0,,0.0,0.0,2.596972820082465e-06
492,2001,TKM,8.0,EUR,0.0,EUR,4564080.0,,0.0,0.0,1.752817654379415e-06
493,2003,JAM,9.0,AMR,0.0,AMR,2712511.0,,0.0,0.0,3.317958894913237e-06
494,2014,EGY,22.0,EMR,2.0,EMR,91812566.0,,0.0,0.0,2.396186160399874e-07
495,2012,LKA,23.0,SEAR,0.0,SEAR,20425000.0,Not tested/reported,0.0,0.0,1.1260709914320686e-06
496,2001,KGZ,28.0,EUR,0.0,EUR,4945100.0,Not tested/reported,0.0,0.0,5.66217063355645e-06
497,2003,ARM,29.0,EUR,0.0,EUR,3017806.0,,0.0,0.0,9.60963030758107e-06
498,2006,GEO,59.0,EUR,0.0,EUR,4136000.0,,0.0,0.0,1.4264990328820115e-05
499,2001,SYR,63.0,EMR,,,16766899.0,,0.0,0.0,3.757403202583853e-06
500,2003,CPV,68.0,AFR,4.0,AFR,460147.0,Not tested/reported,0.0,0.0,0.0001477788619723697
501,2011,SAU,69.0,EMR,2.0,EMR,28238020.0,Not tested/reported,0.0,0.0,2.4435140990763515e-06
502,2001,CPV,107.0,AFR,0.0,AFR,443716.0,Not tested/reported,0.0,0.0,0.00024114523704351433
503,2010,CRI,110.0,AMR,0.0,AMR,4545280.0,Not tested/reported,0.0,0.0,2.4200929315685724e-05
504,2008,DJI,119.0,EMR,,,822934.0,Not tested/reported,0.0,0.0,0.00014460454908899134
505,2004,DJI,122.0,EMR,,,770752.0,Not tested/reported,0.0,0.0,0.00015828697168479615
506,2007,JAM,199.0,AMR,0.0,AMR,2775467.0,,0.0,0.0,7.169964550109945e-05
507,2005,RUS,205.0,EUR,3.0,EUR,143518523.0,,0.0,0.0,1.4283870521716559e-06
508,2012,CHN,244.0,WPR,14.0,WPR,1350695000.0,Yes,1.0,0.0,1.8064774060761313e-07
509,2012,CHN,244.0,WPR,14.0,WPR,1350695000.0,Not tested/reported,0.0,0.0,1.8064774060761313e-07
510,2005,ARG,252.0,AMR,0.0,AMR,39145488.0,Not tested/reported,0.0,0.0,6.43752352761575e-06
511,2014,IRN,358.0,EMR,0.0,EMR,78411092.0, Not tested/reported,0.0,0.0,4.565680579987331e-06
512,2013,ECU,368.0,AMR,4.0,AMR,15661547.0,Not tested/reported,0.0,0.0,2.3497040234914215e-05
513,2007,BWA,390.0,AFR,6.0,AFR,1914414.0,Not tested/reported,0.0,0.0,0.00020371769115771197
514,2005,DJI,413.0,EMR,,,783254.0,Not tested/reported,0.0,0.0,0.0005272874444305424
515,2004,SWZ,574.0,AFR,28.0,AFR,1095053.0,Not tested/reported,0.0,0.0,0.000524175542188369
516,2003,BWA,591.0,AFR,18.0,AFR,1804339.0,Not tested/reported,0.0,0.0,0.00032754377087675877
517,2008,LKA,649.0,SEAR,0.0,SEAR,19817000.0,Yes,1.0,0.0,3.2749659383357724e-05
518,2008,LKA,649.0,SEAR,0.0,SEAR,19817000.0,Not tested/reported,0.0,0.0,3.2749659383357724e-05
519,2009,GAB,660.0,AFR,197.0,AFR,1586754.0,Not tested/reported,0.0,800.0,0.0004159434921859343
520,2007,BLZ,845.0,AMR,0.0,AMR,298407.0,Not tested/reported,0.0,0.0,0.002831703009647897
521,2014,PAN,874.0,AMR,0.0,AMR,3903986.0, Not tested/reported,0.0,0.0,0.00022387375364563296
522,2013,DJI,939.0,EMR,17.0,EMR,896688.0,Not tested/reported,0.0,0.0,0.0010471869814249772
523,2012,DOM,952.0,AMR,8.0,AMR,10154950.0,Yes,1.0,0.0,9.374738428057253e-05
524,2012,DOM,952.0,AMR,8.0,AMR,10154950.0,Not tested/reported,0.0,0.0,9.374738428057253e-05
